transaction_id,timestamp,account_id,account_type,account_age_days,account_balance,amount,transaction_type,location,merchant_category,channel,device_type,currency,is_international,ip_address,is_fraud,fraud_type,hour,day_of_week,day_of_month,month,quarter,is_weekend,is_business_hours,amount_log,amount_category,high_risk_merchant,medium_risk_merchant
TXN_00001483,2026-01-18 13:57:12.017445,ACC_000036,PERSONAL,1009,47194.06,205.77,PURCHASE,IL,entertainment,mobile_app,DESKTOP,USD,False,192.168.82.125,0,,13,6,18,1,1,1,0,5.331607064412679,small,0,1
TXN_00002978,2026-01-18 14:02:15.017445,ACC_000485,BUSINESS,3350,70135.19,450.52,DEPOSIT,MA,entertainment,atm,TABLET,USD,False,192.168.227.223,0,,14,6,18,1,1,1,0,6.112619668664449,small,0,1
TXN_00008860,2026-01-18 14:19:06.017445,ACC_000459,PERSONAL,2113,38185.49,3135.04,WITHDRAWAL,NJ,retail,mobile_app,MOBILE,USD,False,192.168.160.74,0,,14,6,18,1,1,1,0,8.050716136490994,large,0,0
TXN_00009566,2026-01-18 14:22:12.017445,ACC_000254,PERSONAL,909,32648.82,0.91,DEPOSIT,WI,retail,online,DESKTOP,USD,True,192.168.159.139,0,,14,6,18,1,1,1,0,0.6471032420585384,micro,0,0
TXN_00004795,2026-01-18 14:26:44.017445,ACC_000140,PERSONAL,2914,28454.26,2.81,DEPOSIT,CA,entertainment,online,DESKTOP,EUR,False,192.168.3.107,0,,14,6,18,1,1,1,0,1.3376291891386096,micro,0,1
TXN_00007950,2026-01-18 14:49:34.017445,ACC_000151,PERSONAL,3125,40572.24,98.62,PURCHASE,CA,entertainment,mobile_app,ATM,USD,False,192.168.95.191,0,,14,6,18,1,1,1,0,4.601362947645137,micro,0,1
TXN_00008473,2026-01-18 15:41:58.017445,ACC_000337,BUSINESS,2678,2195.09,759.66,PAYMENT,WI,restaurant,mobile_app,DESKTOP,USD,False,192.168.175.23,0,,15,6,18,1,1,1,0,6.634186477473612,medium,0,0
TXN_00008295,2026-01-18 15:45:25.017445,ACC_000434,PERSONAL,118,40880.07,406.67,PURCHASE,FL,healthcare,phone,MOBILE,USD,False,192.168.149.55,0,,15,6,18,1,1,1,0,6.010458023600516,small,0,0
TXN_00009374,2026-01-18 15:50:21.017445,ACC_000463,PERSONAL,1099,36117.42,111.12,DEPOSIT,TX,restaurant,mobile_app,TABLET,USD,False,192.168.208.17,0,,15,6,18,1,1,1,0,4.719569726296587,small,0,0
TXN_00002848,2026-01-18 16:06:39.017445,ACC_000206,JOINT,985,26817.01,816.66,TRANSFER,VA,utilities,branch,DESKTOP,GBP,False,192.168.193.106,0,,16,6,18,1,1,1,0,6.706446602275445,medium,0,0
TXN_00005676,2026-01-18 16:42:16.017445,ACC_000002,BUSINESS,2920,2392.84,11.1,PURCHASE,CA,grocery,mobile_app,DESKTOP,USD,False,192.168.227.63,0,,16,6,18,1,1,1,0,2.4932054526026954,micro,0,0
TXN_00005408,2026-01-18 16:52:25.017445,ACC_000362,PERSONAL,1117,97532.97,6.82,PURCHASE,OH,entertainment,online,DESKTOP,USD,False,192.168.108.207,0,,16,6,18,1,1,1,0,2.05668455455722,micro,0,1
TXN_00008251,2026-01-18 17:08:01.017445,ACC_000187,PERSONAL,360,47305.0,572.7,DEPOSIT,MD,restaurant,mobile_app,MOBILE,GBP,False,192.168.156.68,0,,17,6,18,1,1,1,0,6.352106611607826,medium,0,0
TXN_00003727,2026-01-18 17:16:56.017445,ACC_000091,PERSONAL,55,10508.33,7.88,PAYMENT,GA,restaurant,mobile_app,DESKTOP,USD,False,192.168.20.44,0,,17,6,18,1,1,1,0,2.1838015570040787,micro,0,0
TXN_00007215,2026-01-18 17:35:16.017445,ACC_000050,PERSONAL,824,86591.91,5327.75,PAYMENT,VA,healthcare,branch,DESKTOP,USD,False,192.168.197.145,0,,17,6,18,1,1,1,0,8.58087196807942,xlarge,0,0
TXN_00002948,2026-01-18 17:38:58.017445,ACC_000410,PERSONAL,1095,55241.08,79.88,WITHDRAWAL,IL,grocery,atm,MOBILE,USD,False,192.168.156.147,0,,17,6,18,1,1,1,0,4.392966574712216,micro,0,0
TXN_00002901,2026-01-18 17:56:31.017445,ACC_000300,PERSONAL,844,89640.43,25.95,WITHDRAWAL,IN,retail,mobile_app,MOBILE,USD,True,192.168.54.187,0,,17,6,18,1,1,1,0,3.2939832973550063,micro,0,0
TXN_00003223,2026-01-18 18:31:44.017445,ACC_000296,PERSONAL,2839,59513.6,92.73,TRANSFER,CO,retail,mobile_app,MOBILE,USD,False,192.168.81.134,0,,18,6,18,1,1,1,0,4.540418308758395,micro,0,0
TXN_00003899,2026-01-18 22:18:02.017445,ACC_000093,PERSONAL,2783,18178.77,46.63,TRANSFER,MI,jewelry,mobile_app,MOBILE,EUR,False,192.168.81.90,0,,22,6,18,1,1,1,0,3.863462814812769,micro,1,0
TXN_00005212,2026-01-19 00:50:36.017445,ACC_000339,PERSONAL,685,70914.86,222.1,PAYMENT,IN,healthcare,mobile_app,DESKTOP,EUR,False,192.168.36.121,0,,0,0,19,1,1,0,0,5.407620101438487,small,0,0
TXN_00003800,2026-01-19 02:39:44.017445,ACC_000249,PERSONAL,833,96400.0,5.34,DEPOSIT,MD,utilities,mobile_app,ATM,USD,False,192.168.52.30,0,,2,0,19,1,1,0,0,1.8468787684491346,micro,0,0
TXN_00008857,2026-01-19 06:02:38.017445,ACC_000285,PERSONAL,1146,17154.82,957.94,PAYMENT,PA,retail,mobile_app,POS,USD,False,192.168.195.119,0,,6,0,19,1,1,0,0,6.865828507754102,medium,0,0
TXN_00007249,2026-01-19 08:30:15.017445,ACC_000399,BUSINESS,2846,90306.16,936.06,PAYMENT,IL,grocery,online,ATM,USD,False,192.168.237.200,0,,8,0,19,1,1,0,0,6.842747314339871,medium,0,0
TXN_00008685,2026-01-19 09:00:11.017445,ACC_000407,JOINT,1882,39220.57,608.1,PAYMENT,NJ,entertainment,online,MOBILE,USD,False,192.168.68.150,0,,9,0,19,1,1,0,1,6.411982457842439,medium,0,1
TXN_00004126,2026-01-19 09:07:02.017445,ACC_000498,PERSONAL,2217,61942.24,12.65,PAYMENT,MD,retail,mobile_app,MOBILE,USD,False,192.168.227.109,0,,9,0,19,1,1,0,1,2.613739521630969,micro,0,0
TXN_00006873,2026-01-19 09:20:28.017445,ACC_000303,PERSONAL,2965,69778.42,27.2,WITHDRAWAL,WI,entertainment,mobile_app,DESKTOP,USD,False,192.168.141.128,0,,9,0,19,1,1,0,1,3.339321977944068,micro,0,1
TXN_00005321,2026-01-19 09:20:31.017445,ACC_000013,PERSONAL,2626,88331.0,8.7,DEPOSIT,PA,healthcare,mobile_app,POS,USD,True,192.168.51.193,0,,9,0,19,1,1,0,1,2.272125885509337,micro,0,0
TXN_00005102,2026-01-19 09:27:05.017445,ACC_000493,JOINT,2369,51227.88,1.01,PAYMENT,TN,retail,branch,POS,USD,False,192.168.155.65,0,,9,0,19,1,1,0,1,0.6981347220709844,micro,0,0
TXN_00008788,2026-01-19 09:37:43.017445,ACC_000051,PERSONAL,3513,91283.97,249.94,WITHDRAWAL,MA,restaurant,mobile_app,POS,USD,False,192.168.80.238,0,,9,0,19,1,1,0,1,5.525213866731554,small,0,0
TXN_00004903,2026-01-19 09:42:29.017445,ACC_000389,PERSONAL,3269,22370.17,13.73,PAYMENT,NY,travel,mobile_app,POS,USD,False,192.168.169.21,0,,9,0,19,1,1,0,1,2.689886230474539,micro,0,1
TXN_00006797,2026-01-19 09:48:40.017445,ACC_000474,BUSINESS,2263,30440.17,233.94,PAYMENT,MO,automotive,online,DESKTOP,USD,False,192.168.180.92,0,,9,0,19,1,1,0,1,5.45933016239574,small,0,1
TXN_00004916,2026-01-19 09:51:48.017445,ACC_000066,PERSONAL,919,10789.89,213.46,PAYMENT,WA,grocery,mobile_app,MOBILE,USD,False,192.168.28.63,0,,9,0,19,1,1,0,1,5.368123240791999,small,0,0
TXN_00004416,2026-01-19 09:52:50.017445,ACC_000434,PERSONAL,118,41523.54,236.8,WITHDRAWAL,FL,utilities,atm,TABLET,EUR,True,192.168.202.135,0,,9,0,19,1,1,0,1,5.471429984256681,small,0,0
TXN_00003256,2026-01-19 10:08:09.017445,ACC_000337,BUSINESS,2678,592.93,842.5,WITHDRAWAL,WI,retail,atm,MOBILE,USD,False,192.168.97.146,0,,10,0,19,1,1,0,1,6.737559901986023,medium,0,0
TXN_00008589,2026-01-19 10:12:49.017445,ACC_000124,PERSONAL,285,32416.64,12.02,PURCHASE,CO,entertainment,branch,DESKTOP,USD,False,192.168.240.8,0,,10,0,19,1,1,0,1,2.5664866367804233,micro,0,1
TXN_00005357,2026-01-19 10:16:46.017445,ACC_000020,PERSONAL,3370,9338.25,62.72,TRANSFER,TN,utilities,online,POS,USD,False,192.168.124.202,0,,10,0,19,1,1,0,1,4.154498485041848,micro,0,0
TXN_00004007,2026-01-19 10:46:49.017445,ACC_000094,BUSINESS,82,4183.74,664.35,PAYMENT,CO,entertainment,atm,MOBILE,USD,False,192.168.151.235,0,,10,0,19,1,1,0,1,6.500313217989752,medium,0,1
TXN_00001170,2026-01-19 10:59:46.017445,ACC_000370,JOINT,2470,8849.47,56.45,TRANSFER,PA,electronics,atm,POS,USD,False,192.168.139.68,0,,10,0,19,1,1,0,1,4.050915004294764,micro,0,1
TXN_00000613,2026-01-19 11:08:27.017445,ACC_000394,JOINT,2074,58046.71,1784.05,TRANSFER,PA,professional_services,atm,DESKTOP,USD,False,192.168.129.234,0,,11,0,19,1,1,0,1,7.487201705025915,large,0,0
TXN_00004241,2026-01-19 11:14:48.017445,ACC_000450,JOINT,1017,4419.61,234.35,DEPOSIT,CA,retail,mobile_app,MOBILE,EUR,False,192.168.240.231,0,,11,0,19,1,1,0,1,5.461073767847151,small,0,0
TXN_00003933,2026-01-19 11:36:49.017445,ACC_000369,PERSONAL,1096,40794.57,79.55,PAYMENT,PA,travel,mobile_app,ATM,USD,False,192.168.133.67,0,,11,0,19,1,1,0,1,4.388878109622984,micro,0,1
TXN_00009535,2026-01-19 11:44:42.017445,ACC_000220,PERSONAL,3234,89005.23,31.55,TRANSFER,IL,restaurant,branch,MOBILE,USD,False,192.168.79.93,0,,11,0,19,1,1,0,1,3.482777368654578,micro,0,0
TXN_00003436,2026-01-19 11:52:14.017445,ACC_000275,PERSONAL,822,51589.94,44.66,DEPOSIT,NJ,travel,branch,DESKTOP,USD,False,192.168.99.22,0,,11,0,19,1,1,0,1,3.821222641101649,micro,0,1
TXN_00008004,2026-01-19 12:03:16.017445,ACC_000234,PERSONAL,1574,79148.18,451.82,WITHDRAWAL,FL,automotive,online,TABLET,USD,False,192.168.166.220,0,,12,0,19,1,1,0,1,6.115494695524832,small,0,1
TXN_00000826,2026-01-19 12:09:15.017445,ACC_000269,PERSONAL,1800,86671.95,3.81,TRANSFER,NJ,grocery,online,TABLET,USD,False,192.168.50.159,0,,12,0,19,1,1,0,1,1.57069708411767,micro,0,0
TXN_00000205,2026-01-19 12:15:12.017445,ACC_000487,PERSONAL,1906,68567.82,114.92,TRANSFER,WA,cryptocurrency,mobile_app,POS,USD,False,192.168.215.6,0,,12,0,19,1,1,0,1,4.752900298012427,small,1,0
TXN_00004061,2026-01-19 12:15:42.017445,ACC_000167,PERSONAL,2818,18662.69,1049.93,WITHDRAWAL,CO,travel,atm,MOBILE,USD,False,192.168.109.30,0,,12,0,19,1,1,0,1,6.957430765423843,large,0,1
TXN_00000828,2026-01-19 12:25:05.017445,ACC_000408,PERSONAL,2331,41100.99,7.54,DEPOSIT,IN,grocery,phone,DESKTOP,USD,False,192.168.96.246,0,,12,0,19,1,1,0,1,2.1447610078004784,micro,0,0
TXN_00001846,2026-01-19 12:57:25.017445,ACC_000175,PERSONAL,92,1867.01,0.0,WITHDRAWAL,MD,restaurant,atm,ATM,USD,False,192.168.169.36,0,,12,0,19,1,1,0,1,0.0,,0,0
TXN_00009698,2026-01-19 13:15:33.017445,ACC_000176,PERSONAL,2515,5917.66,45.38,DEPOSIT,CA,restaurant,online,ATM,USD,False,192.168.252.246,0,,13,0,19,1,1,0,1,3.8368683318273855,micro,0,0
TXN_00000306,2026-01-19 13:26:53.017445,ACC_000140,PERSONAL,2914,28477.91,20.84,TRANSFER,CA,entertainment,phone,TABLET,EUR,False,192.168.124.251,0,,13,0,19,1,1,0,1,3.083743150876704,micro,0,1
TXN_00004586,2026-01-19 13:29:39.017445,ACC_000110,PERSONAL,477,73802.01,17.54,DEPOSIT,TN,grocery,phone,DESKTOP,USD,True,192.168.68.140,0,,13,0,19,1,1,0,1,2.919930560137709,micro,0,0
TXN_00007755,2026-01-19 13:32:38.017445,ACC_000243,BUSINESS,771,87119.46,5100.2,TRANSFER,CA,professional_services,atm,DESKTOP,USD,False,192.168.226.119,0,,13,0,19,1,1,0,1,8.537231085152746,xlarge,0,0
TXN_00004758,2026-01-19 14:21:15.017445,ACC_000034,PERSONAL,1013,66162.11,108.39,PAYMENT,IN,jewelry,phone,MOBILE,USD,False,192.168.94.37,0,,14,0,19,1,1,0,1,4.694919478131699,small,1,0
TXN_00004763,2026-01-19 14:54:33.017445,ACC_000051,PERSONAL,3513,86381.37,5152.54,PURCHASE,MA,electronics,branch,DESKTOP,USD,True,192.168.24.170,0,,14,0,19,1,1,0,1,8.547439136162065,xlarge,0,1
TXN_00002681,2026-01-19 15:10:27.017445,ACC_000396,PERSONAL,1896,41456.35,80.42,DEPOSIT,OH,restaurant,atm,DESKTOP,USD,True,192.168.16.101,0,,15,0,19,1,1,0,1,4.399620943074833,micro,0,0
TXN_00001325,2026-01-19 15:23:51.017445,ACC_000149,PERSONAL,1365,83904.1,76.38,PURCHASE,PA,grocery,phone,TABLET,USD,False,192.168.174.81,0,,15,0,19,1,1,0,1,4.348728349272367,micro,0,0
TXN_00000605,2026-01-19 15:29:51.017445,ACC_000189,JOINT,2321,93804.14,509.14,DEPOSIT,GA,retail,online,MOBILE,USD,True,192.168.252.142,0,,15,0,19,1,1,0,1,6.234685197851371,medium,0,0
TXN_00003571,2026-01-19 15:34:06.017445,ACC_000475,PERSONAL,1190,81255.73,42.3,PAYMENT,TN,utilities,atm,DESKTOP,USD,False,192.168.163.114,0,,15,0,19,1,1,0,1,3.768152635008444,micro,0,0
TXN_00001532,2026-01-19 15:36:09.017445,ACC_000457,PERSONAL,2301,40311.83,21.84,TRANSFER,TX,grocery,mobile_app,MOBILE,USD,False,192.168.15.43,0,,15,0,19,1,1,0,1,3.1285133847878095,micro,0,0
TXN_00006664,2026-01-19 15:56:20.017445,ACC_000302,BUSINESS,2210,94059.12,866.82,PAYMENT,NJ,grocery,mobile_app,MOBILE,GBP,False,192.168.146.192,0,,15,0,19,1,1,0,1,6.765984319883651,medium,0,0
TXN_00006732,2026-01-19 16:02:34.017445,ACC_000489,BUSINESS,1821,29569.46,4229.87,TRANSFER,IN,restaurant,online,DESKTOP,USD,False,192.168.189.127,0,,16,0,19,1,1,0,1,8.350162924651242,large,0,0
TXN_00008249,2026-01-19 16:07:10.017445,ACC_000304,JOINT,3270,5299.75,15.41,PAYMENT,OH,utilities,atm,ATM,USD,False,192.168.16.207,0,,16,0,19,1,1,0,1,2.7978909051019993,micro,0,0
TXN_00006483,2026-01-19 16:08:01.017445,ACC_000122,PERSONAL,3527,67326.27,1493.51,PAYMENT,IN,automotive,branch,TABLET,USD,False,192.168.242.23,0,,16,0,19,1,1,0,1,7.309553672902677,large,0,1
TXN_00002466,2026-01-19 16:36:47.017445,ACC_000058,BUSINESS,438,49119.31,1062.72,PAYMENT,VA,travel,phone,MOBILE,EUR,False,192.168.129.239,0,,16,0,19,1,1,0,1,6.969527477374738,large,0,1
TXN_00001009,2026-01-19 16:46:38.017445,ACC_000308,PERSONAL,390,76389.3,4508.82,WITHDRAWAL,TX,restaurant,online,MOBILE,USD,False,192.168.73.200,0,,16,0,19,1,1,0,1,8.414012520392042,large,0,0
TXN_00001326,2026-01-19 16:47:07.017445,ACC_000219,PERSONAL,2414,45432.69,3154.67,DEPOSIT,VA,electronics,branch,TABLET,USD,False,192.168.25.218,0,,16,0,19,1,1,0,1,8.056956113761059,large,0,1
TXN_00007451,2026-01-19 16:51:36.017445,ACC_000490,JOINT,3137,22526.3,56.23,DEPOSIT,IN,grocery,mobile_app,DESKTOP,USD,False,192.168.248.4,0,,16,0,19,1,1,0,1,4.047078236421011,micro,0,0
TXN_00001409,2026-01-19 16:55:14.017445,ACC_000288,BUSINESS,620,95255.99,1452.57,PAYMENT,CA,travel,online,DESKTOP,USD,False,192.168.191.166,0,,16,0,19,1,1,0,1,7.281777878454017,large,0,1
TXN_00008703,2026-01-19 16:56:28.017445,ACC_000148,PERSONAL,3256,14280.57,159.31,DEPOSIT,VA,entertainment,mobile_app,MOBILE,EUR,False,192.168.200.255,0,,16,0,19,1,1,0,1,5.077109440701582,small,0,1
TXN_00005839,2026-01-19 17:02:54.017445,ACC_000461,PERSONAL,2395,13091.02,46.39,DEPOSIT,WA,restaurant,mobile_app,POS,USD,False,192.168.8.214,0,,17,0,19,1,1,0,1,3.858411235979497,micro,0,0
TXN_00005107,2026-01-19 17:09:38.017445,ACC_000321,BUSINESS,369,5777.09,569.29,WITHDRAWAL,CO,education,online,ATM,USD,False,192.168.88.139,0,,17,0,19,1,1,0,1,6.346145003377863,medium,0,0
TXN_00000416,2026-01-19 17:27:06.017445,ACC_000310,PERSONAL,464,61687.75,479.37,PURCHASE,VA,entertainment,atm,MOBILE,USD,False,192.168.204.180,0,,17,0,19,1,1,0,1,6.17455664029584,small,0,1
TXN_00001418,2026-01-19 17:37:34.017445,ACC_000387,PERSONAL,984,58254.09,70.52,PAYMENT,MO,restaurant,online,MOBILE,USD,False,192.168.190.155,0,,17,0,19,1,1,0,1,4.269977130865259,micro,0,0
TXN_00000855,2026-01-19 17:37:42.017445,ACC_000349,JOINT,299,95823.96,295.87,DEPOSIT,MI,utilities,phone,DESKTOP,USD,False,192.168.98.22,0,,17,0,19,1,1,0,1,5.693294332541813,small,0,0
TXN_00000209,2026-01-19 17:38:38.017445,ACC_000086,PERSONAL,937,92307.12,453.49,DEPOSIT,NJ,jewelry,mobile_app,DESKTOP,USD,True,192.168.247.192,0,,17,0,19,1,1,0,1,6.119175911175262,small,1,0
TXN_00006035,2026-01-19 17:47:08.017445,ACC_000055,PERSONAL,2225,27424.61,11.24,PURCHASE,MO,grocery,mobile_app,ATM,EUR,False,192.168.49.215,0,,17,0,19,1,1,0,1,2.50470927708418,micro,0,0
TXN_00000889,2026-01-19 18:50:26.017445,ACC_000408,PERSONAL,2331,41121.76,13.23,WITHDRAWAL,IN,restaurant,branch,TABLET,USD,False,192.168.173.128,0,,18,0,19,1,1,0,0,2.655352412101761,micro,0,0
TXN_00003009,2026-01-19 19:06:51.017445,ACC_000452,PERSONAL,1451,67077.17,0.78,PAYMENT,NJ,electronics,online,MOBILE,USD,False,192.168.214.213,0,,19,0,19,1,1,0,0,0.5766133643039938,micro,0,1
TXN_00005592,2026-01-19 19:14:27.017445,ACC_000253,PERSONAL,3635,13350.25,3257.43,DEPOSIT,VA,automotive,mobile_app,POS,EUR,False,192.168.246.144,0,,19,0,19,1,1,0,0,8.089000763264567,large,0,1
TXN_00001580,2026-01-19 19:39:41.017445,ACC_000206,JOINT,985,27640.25,6.58,PAYMENT,VA,retail,online,MOBILE,USD,False,192.168.134.74,0,,19,0,19,1,1,0,0,2.0255131996542803,micro,0,0
TXN_00009241,2026-01-19 19:55:41.017445,ACC_000029,PERSONAL,2807,19482.07,25.9,DEPOSIT,WA,restaurant,atm,ATM,USD,True,192.168.93.199,0,,19,0,19,1,1,0,0,3.292126286607793,micro,0,0
TXN_00005718,2026-01-19 19:58:01.017445,ACC_000470,PERSONAL,3278,96245.86,278.58,TRANSFER,MD,grocery,mobile_app,DESKTOP,USD,False,192.168.198.58,0,,19,0,19,1,1,0,0,5.633288477042982,small,0,0
TXN_00003252,2026-01-19 20:47:43.017445,ACC_000413,BUSINESS,2287,52252.95,1308.77,DEPOSIT,FL,retail,online,POS,USD,False,192.168.248.202,0,,20,0,19,1,1,0,0,7.177606828261454,large,0,0
TXN_00003695,2026-01-19 21:06:58.017445,ACC_000259,PERSONAL,116,43622.18,1264.89,TRANSFER,NY,entertainment,atm,DESKTOP,USD,False,192.168.34.57,0,,21,0,19,1,1,0,0,7.143530711093452,large,0,1
TXN_00000550,2026-01-20 04:36:26.017445,ACC_000124,PERSONAL,285,32428.52,0.14,WITHDRAWAL,CO,grocery,mobile_app,DESKTOP,GBP,False,192.168.48.171,0,,4,1,20,1,1,0,0,0.13102826240640408,micro,0,0
TXN_00004612,2026-01-20 05:20:08.017445,ACC_000240,PERSONAL,3312,60431.77,12.6,DEPOSIT,IL,grocery,online,MOBILE,USD,False,192.168.185.241,0,,5,1,20,1,1,0,0,2.6100697927420065,micro,0,0
TXN_00008950,2026-01-20 08:46:18.017445,ACC_000226,BUSINESS,2275,64253.24,2852.92,TRANSFER,CO,restaurant,online,DESKTOP,USD,False,192.168.215.63,0,,8,1,20,1,1,0,0,7.956448766809993,large,0,0
TXN_00007673,2026-01-20 09:24:38.017445,ACC_000405,PERSONAL,1049,96324.29,1493.96,WITHDRAWAL,CA,travel,online,DESKTOP,USD,False,192.168.172.196,0,,9,1,20,1,1,0,1,7.309854729614,large,0,1
TXN_00005945,2026-01-20 09:25:41.017445,ACC_000001,BUSINESS,3175,5676.4,226.15,WITHDRAWAL,GA,entertainment,branch,DESKTOP,USD,False,192.168.48.175,0,,9,1,20,1,1,0,1,5.4256105922054125,small,0,1
TXN_00000358,2026-01-20 09:42:43.017445,ACC_000393,PERSONAL,3517,11938.17,14.34,TRANSFER,WA,jewelry,online,DESKTOP,EUR,False,192.168.215.36,0,,9,1,20,1,1,0,1,2.73046379593911,micro,1,0
TXN_00001822,2026-01-20 09:51:07.017445,ACC_000356,PERSONAL,3506,91161.8,131.52,PURCHASE,NJ,electronics,atm,DESKTOP,USD,False,192.168.79.116,0,,9,1,20,1,1,0,1,4.886733577431695,small,0,1
TXN_00008041,2026-01-20 09:58:03.017445,ACC_000463,PERSONAL,1099,36485.33,256.79,TRANSFER,TX,travel,online,DESKTOP,EUR,True,192.168.27.98,0,,9,1,20,1,1,0,1,5.552145299993241,small,0,1
TXN_00005263,2026-01-20 10:47:56.017445,ACC_000077,PERSONAL,2344,57852.25,61.37,DEPOSIT,WI,restaurant,phone,MOBILE,USD,False,192.168.99.218,0,,10,1,20,1,1,0,1,4.1330843905380314,micro,0,0
TXN_00000832,2026-01-20 10:48:02.017445,ACC_000333,PERSONAL,3199,20434.46,11.89,PURCHASE,GA,utilities,mobile_app,MOBILE,USD,False,192.168.24.104,0,,10,1,20,1,1,0,1,2.556451816951096,micro,0,0
TXN_00001065,2026-01-20 10:53:44.017445,ACC_000326,PERSONAL,3286,1770.44,522.34,DEPOSIT,FL,retail,online,DESKTOP,USD,True,192.168.225.3,0,,10,1,20,1,1,0,1,6.260231348446609,medium,0,0
TXN_00008514,2026-01-20 11:00:58.017445,ACC_000251,PERSONAL,2218,28920.59,8.89,PURCHASE,PA,retail,atm,TABLET,GBP,False,192.168.103.100,0,,11,1,20,1,1,0,1,2.2915241456346207,micro,0,0
TXN_00001919,2026-01-20 11:06:26.017445,ACC_000026,BUSINESS,3445,103122.54,6756.9,PAYMENT,IL,travel,atm,DESKTOP,EUR,True,192.168.255.46,0,,11,1,20,1,1,0,1,8.818467469887453,xlarge,0,1
TXN_00008673,2026-01-20 11:23:24.017445,ACC_000025,PERSONAL,1505,99494.1,38.5,PAYMENT,WI,restaurant,online,MOBILE,USD,False,192.168.36.168,0,,11,1,20,1,1,0,1,3.676300671907076,micro,0,0
TXN_00000722,2026-01-20 11:25:42.017445,ACC_000045,PERSONAL,2996,5645.49,204.63,DEPOSIT,TN,restaurant,online,DESKTOP,EUR,False,192.168.25.48,0,,11,1,20,1,1,0,1,5.326078437333427,small,0,0
TXN_00001764,2026-01-20 11:42:15.017445,ACC_000270,JOINT,2959,38846.33,20.21,PURCHASE,PA,jewelry,mobile_app,POS,GBP,False,192.168.146.161,0,,11,1,20,1,1,0,1,3.0544727685765913,micro,1,0
TXN_00007633,2026-01-20 11:44:12.017445,ACC_000032,PERSONAL,5,13333.24,28.03,WITHDRAWAL,CO,grocery,mobile_app,MOBILE,USD,False,192.168.27.153,0,,11,1,20,1,1,0,1,3.3683297780365384,micro,0,0
TXN_00002405,2026-01-20 12:08:19.017445,ACC_000221,PERSONAL,227,106779.26,7971.51,DEPOSIT,CO,electronics,branch,MOBILE,USD,False,192.168.184.100,0,,12,1,20,1,1,0,1,8.983754653195122,xlarge,0,1
TXN_00007254,2026-01-20 12:20:35.017445,ACC_000346,PERSONAL,923,15330.36,184.61,PURCHASE,OH,entertainment,online,MOBILE,USD,False,192.168.84.44,0,,12,1,20,1,1,0,1,5.223647698211007,small,0,1
TXN_00004700,2026-01-20 12:23:57.017445,ACC_000190,PERSONAL,3244,27027.87,1110.55,TRANSFER,TX,retail,atm,DESKTOP,EUR,False,192.168.237.240,0,,12,1,20,1,1,0,1,7.013510716648001,large,0,0
TXN_00002439,2026-01-20 12:25:16.017445,ACC_000213,BUSINESS,1318,17081.56,527.4,DEPOSIT,WI,restaurant,mobile_app,POS,GBP,False,192.168.160.132,0,,12,1,20,1,1,0,1,6.26985357264817,medium,0,0
TXN_00003655,2026-01-20 13:02:17.017445,ACC_000256,PERSONAL,2443,95211.75,295.45,PURCHASE,CO,entertainment,mobile_app,MOBILE,USD,False,192.168.108.31,0,,13,1,20,1,1,0,1,5.691878570153377,small,0,1
TXN_00004844,2026-01-20 13:02:29.017445,ACC_000074,PERSONAL,2220,62144.73,2540.42,DEPOSIT,CO,travel,atm,DESKTOP,USD,False,192.168.106.182,0,,13,1,20,1,1,0,1,7.8404782589175985,large,0,1
TXN_00008560,2026-01-20 13:09:42.017445,ACC_000343,BUSINESS,1494,17519.0,1099.74,TRANSFER,WA,restaurant,mobile_app,POS,USD,False,192.168.113.60,0,,13,1,20,1,1,0,1,7.00373795987963,large,0,0
TXN_00002617,2026-01-20 13:12:54.017445,ACC_000497,PERSONAL,3169,62825.46,21.34,TRANSFER,IL,grocery,atm,DESKTOP,USD,False,192.168.7.54,0,,13,1,20,1,1,0,1,3.1063787936410545,micro,0,0
TXN_00009710,2026-01-20 13:32:36.017445,ACC_000307,PERSONAL,759,42986.83,29.8,PURCHASE,WI,automotive,phone,MOBILE,GBP,False,192.168.152.189,0,,13,1,20,1,1,0,1,3.427514689979529,micro,0,1
TXN_00002159,2026-01-20 13:53:47.017445,ACC_000416,PERSONAL,887,98765.59,431.49,DEPOSIT,IN,travel,atm,MOBILE,USD,False,192.168.174.103,0,,13,1,20,1,1,0,1,6.069559204717347,small,0,1
TXN_00006646,2026-01-20 14:19:10.017445,ACC_000217,PERSONAL,559,32527.09,782.6,PAYMENT,MD,entertainment,atm,MOBILE,USD,False,192.168.102.12,0,,14,1,20,1,1,0,1,6.663898686070386,medium,0,1
TXN_00002956,2026-01-20 14:24:18.017445,ACC_000494,JOINT,1728,37905.88,138.19,WITHDRAWAL,OH,education,mobile_app,DESKTOP,USD,False,192.168.53.60,0,,14,1,20,1,1,0,1,4.935839906239309,small,0,0
TXN_00004079,2026-01-20 14:35:04.017445,ACC_000393,PERSONAL,3517,14616.13,2663.62,PAYMENT,WA,cryptocurrency,online,POS,USD,False,192.168.168.13,1,OTHER_SUSPICIOUS,14,1,20,1,1,0,1,7.887816737314951,large,1,0
TXN_00000067,2026-01-20 14:36:36.017445,ACC_000452,PERSONAL,1451,67077.38,0.99,TRANSFER,NJ,restaurant,mobile_app,MOBILE,USD,False,192.168.122.63,0,,14,1,20,1,1,0,1,0.688134638736401,micro,0,0
