transaction_id,amount,timestamp,account_id,transaction_type,location,device,risk_score,is_fraudulent,status
TX-20260511-000712,3203.32,2026-02-12 14:50:33,ACC-1960,Purchase,London,Tablet,35.1,False,approved
TX-20260511-000713,4903.8,2026-02-25 02:50:33,ACC-1939,Payment,New York,Desktop,16.7,False,approved
TX-20260511-000714,6789.02,2026-04-15 14:50:33,ACC-1454,Transfer,London,Mobile,33.2,False,approved
TX-20260511-000715,1246.73,2026-04-26 09:50:33,ACC-1964,Deposit,New York,Desktop,35.2,False,approved
TX-20260511-000716,1138.84,2026-02-26 21:50:33,ACC-1841,Purchase,Shanghai,Mobile,4.2,False,approved
TX-20260511-000717,6196.92,2026-05-07 22:50:33,ACC-1699,Deposit,Tokyo,Mobile,14.2,False,approved
TX-20260511-000718,4717.44,2026-04-14 05:50:33,ACC-1281,Withdrawal,Paris,Desktop,7.2,False,approved
TX-20260511-000719,14501.39,2026-05-06 15:50:33,ACC-1634,Refund,Singapore,Tablet,15.3,False,approved
TX-20260511-000720,1049.94,2026-04-03 19:50:33,ACC-1421,Refund,Paris,Desktop,32.5,False,approved
TX-20260511-000721,586.23,2026-04-30 02:50:33,ACC-1392,Transfer,Shanghai,Desktop,0.7,False,approved
TX-20260511-000722,69534.8,2026-02-17 18:50:33,ACC-1255,Purchase,Sydney,Desktop,65.1,False,reviewing
TX-20260511-000723,2057.94,2026-03-23 12:50:33,ACC-1367,Deposit,Sydney,Mobile,43.2,False,reviewing
TX-20260511-000724,38.39,2026-03-27 16:50:33,ACC-1514,Withdrawal,Shanghai,Mobile,31.3,False,approved
TX-20260511-000725,59907.16,2026-04-18 10:50:33,ACC-1326,Refund,Singapore,Desktop,50.6,False,reviewing
TX-20260511-000726,9645.59,2026-04-06 09:50:33,ACC-1828,Deposit,Sydney,Mobile,12.3,False,approved
TX-20260511-000727,343.9,2026-02-26 03:50:33,ACC-1997,Transfer,London,Desktop,32.8,False,approved
TX-20260511-000728,6190.35,2026-02-16 03:50:33,ACC-1272,Refund,New York,Desktop,5.1,False,approved
TX-20260511-000729,7992.72,2026-02-26 22:50:33,ACC-1363,Transfer,Tokyo,Desktop,26.6,False,approved
TX-20260511-000730,37246.74,2026-02-25 00:50:33,ACC-1825,Purchase,Mumbai,Tablet,39.8,False,approved
TX-20260511-000731,1351.97,2026-05-07 12:50:33,ACC-1717,Withdrawal,Toronto,Tablet,25.8,False,approved
TX-20260511-000732,2244.68,2026-04-22 16:50:33,ACC-1971,Transfer,Paris,Tablet,14.2,False,approved
TX-20260511-000733,11878.38,2026-04-02 05:50:33,ACC-1502,Payment,London,Desktop,33.6,False,approved
TX-20260511-000734,1304.95,2026-04-11 15:50:33,ACC-1224,Payment,Sydney,Mobile,1.6,False,approved
TX-20260511-000735,639.49,2026-05-11 00:50:33,ACC-1939,Refund,Singapore,Desktop,13.4,False,approved
TX-20260511-000736,768.92,2026-03-28 12:50:33,ACC-1181,Withdrawal,New York,Desktop,25.3,False,approved
TX-20260511-000737,2607.54,2026-04-22 16:50:33,ACC-1721,Transfer,London,Tablet,26.3,False,approved
TX-20260511-000738,3277.28,2026-03-26 08:50:33,ACC-1382,Purchase,Shanghai,Tablet,5.5,False,approved
TX-20260511-000739,21281.15,2026-04-29 00:50:33,ACC-1309,Withdrawal,Tokyo,Desktop,10.4,False,approved
TX-20260511-000740,8394.69,2026-03-16 14:50:33,ACC-1983,Deposit,Mumbai,Desktop,6.4,False,approved
TX-20260511-000741,64.23,2026-02-09 17:50:33,ACC-1710,Refund,Mumbai,Desktop,6.6,False,approved
TX-20260511-000742,1223.3,2026-02-14 16:50:33,ACC-1834,Transfer,Shanghai,Mobile,31.6,False,approved
TX-20260511-000743,700.2,2026-02-12 01:50:33,ACC-1130,Transfer,New York,Tablet,9.4,False,approved
TX-20260511-000744,828.06,2026-02-26 22:50:33,ACC-1871,Refund,New York,Desktop,13.9,False,approved
TX-20260511-000745,745.99,2026-02-23 00:50:33,ACC-1943,Refund,Singapore,Tablet,3.6,False,approved
TX-20260511-000746,4362.46,2026-02-28 07:50:33,ACC-1959,Deposit,Tokyo,Mobile,8.0,False,approved
TX-20260511-000747,31363.55,2026-05-02 03:50:33,ACC-1355,Withdrawal,Tokyo,Tablet,35.1,False,approved
TX-20260511-000748,5583.65,2026-04-29 12:50:33,ACC-1686,Purchase,Mumbai,Mobile,29.5,False,approved
TX-20260511-000749,24401.45,2026-05-10 02:50:33,ACC-1214,Transfer,London,Mobile,14.2,False,approved
TX-20260511-000750,12779.4,2026-04-09 07:50:33,ACC-1737,Payment,New York,Mobile,15.7,False,approved
TX-20260511-000751,9947.21,2026-03-15 11:50:33,ACC-1429,Transfer,Shanghai,Mobile,38.0,False,approved
TX-20260511-000752,6645.92,2026-03-23 23:50:33,ACC-1559,Deposit,London,Mobile,24.5,False,approved
TX-20260511-000753,11287.86,2026-02-26 14:50:33,ACC-1776,Purchase,Singapore,Desktop,37.4,False,approved
TX-20260511-000754,10492.44,2026-03-15 08:50:33,ACC-1818,Payment,Dubai,Desktop,7.4,False,approved
TX-20260511-000755,1181.0,2026-04-01 02:50:33,ACC-1974,Payment,London,Mobile,28.3,False,approved
TX-20260511-000756,14578.61,2026-04-19 22:50:33,ACC-1164,Purchase,London,Tablet,28.3,False,approved
TX-20260511-000757,12165.27,2026-04-30 00:50:33,ACC-1608,Refund,Paris,Tablet,32.5,False,approved
TX-20260511-000758,9810.52,2026-05-07 21:50:33,ACC-1965,Purchase,Tokyo,Tablet,16.5,False,approved
TX-20260511-000759,2142.26,2026-03-17 05:50:33,ACC-1054,Payment,Mumbai,Desktop,15.4,False,approved
TX-20260511-000760,305.88,2026-04-16 21:50:33,ACC-1713,Refund,Sydney,Mobile,30.7,False,approved
TX-20260511-000761,1744.91,2026-02-16 01:50:33,ACC-1304,Transfer,London,Desktop,16.5,False,approved
TX-20260511-000762,45653.46,2026-03-21 16:50:33,ACC-1562,Deposit,Tokyo,Desktop,32.7,False,approved
TX-20260511-000763,3164.99,2026-03-26 10:50:33,ACC-1437,Payment,Dubai,Tablet,7.2,False,approved
TX-20260511-000764,1453.52,2026-02-19 15:50:33,ACC-1491,Transfer,London,Desktop,30.7,False,approved
TX-20260511-000765,817.16,2026-04-15 05:50:33,ACC-1653,Withdrawal,London,Mobile,5.0,False,approved
TX-20260511-000766,3104.42,2026-04-27 01:50:33,ACC-1803,Deposit,Paris,Mobile,2.0,False,approved
TX-20260511-000767,3473.06,2026-02-16 02:50:33,ACC-1093,Purchase,Sydney,Mobile,7.2,False,approved
TX-20260511-000768,1720.29,2026-04-17 23:50:33,ACC-1906,Deposit,Mumbai,Desktop,11.7,False,approved
TX-20260511-000769,436.95,2026-03-15 09:50:33,ACC-1269,Deposit,Paris,Mobile,3.9,False,approved
TX-20260511-000770,1085.25,2026-04-13 02:50:33,ACC-1577,Payment,Tokyo,Tablet,5.4,False,approved
TX-20260511-000771,2100.54,2026-02-15 07:50:33,ACC-1087,Purchase,Mumbai,Tablet,26.6,False,approved
TX-20260511-000772,1288.85,2026-03-19 16:50:33,ACC-1232,Refund,New York,Mobile,29.5,False,approved
TX-20260511-000773,4964.61,2026-03-05 21:50:33,ACC-1988,Refund,Paris,Tablet,6.1,False,approved
TX-20260511-000774,4992.45,2026-04-10 19:50:33,ACC-1306,Payment,Shanghai,Tablet,36.7,False,approved
TX-20260511-000775,2771.16,2026-05-06 18:50:33,ACC-1584,Refund,Toronto,Tablet,37.8,False,approved
TX-20260511-000776,28865.34,2026-02-21 06:50:33,ACC-1123,Deposit,Tokyo,Desktop,34.6,False,approved
TX-20260511-000777,1187.92,2026-04-14 04:50:33,ACC-1129,Payment,Shanghai,Desktop,4.4,False,approved
TX-20260511-000778,2630.27,2026-02-12 21:50:33,ACC-1206,Purchase,Tokyo,Tablet,30.9,False,approved
TX-20260511-000779,338.84,2026-04-08 00:50:33,ACC-1932,Purchase,London,Desktop,9.1,False,approved
TX-20260511-000780,2502.52,2026-03-22 17:50:33,ACC-1406,Refund,Mumbai,Mobile,10.4,False,approved
TX-20260511-000781,1007.64,2026-03-05 20:50:33,ACC-1939,Payment,Toronto,Tablet,20.6,False,approved
TX-20260511-000782,17762.9,2026-03-05 21:50:33,ACC-1115,Deposit,Tokyo,Desktop,11.2,False,approved
TX-20260511-000783,13636.61,2026-02-27 16:50:33,ACC-1596,Payment,London,Tablet,8.1,False,approved
TX-20260511-000784,2438.57,2026-04-29 01:50:33,ACC-1888,Refund,Mumbai,Mobile,27.0,False,approved
TX-20260511-000785,658.21,2026-04-07 22:50:33,ACC-1670,Deposit,Toronto,Tablet,9.1,False,approved
TX-20260511-000786,14342.42,2026-03-12 09:50:33,ACC-1176,Withdrawal,Shanghai,Desktop,11.5,False,approved
TX-20260511-000787,17229.62,2026-02-20 15:50:33,ACC-1697,Purchase,Shanghai,Desktop,21.0,False,approved
TX-20260511-000788,8809.46,2026-03-22 00:50:33,ACC-1707,Transfer,New York,Tablet,13.6,False,approved
TX-20260511-000789,779.15,2026-03-12 02:50:33,ACC-1918,Withdrawal,New York,Mobile,0.4,False,approved
TX-20260511-000790,815.18,2026-04-03 01:50:33,ACC-1287,Deposit,London,Desktop,32.4,False,approved
TX-20260511-000791,2412.96,2026-04-24 01:50:33,ACC-1997,Purchase,Paris,Mobile,11.8,False,approved
TX-20260511-000792,3052.49,2026-04-06 11:50:33,ACC-1426,Refund,London,Desktop,11.3,False,approved
TX-20260511-000793,2617.22,2026-03-16 04:50:33,ACC-1935,Deposit,Paris,Tablet,22.4,False,approved
TX-20260511-000794,4634.74,2026-03-25 09:50:33,ACC-1527,Transfer,London,Mobile,5.6,False,approved
TX-20260511-000795,2097.26,2026-02-09 18:50:33,ACC-1413,Transfer,Sydney,Tablet,2.0,False,approved
TX-20260511-000796,2060.15,2026-05-08 05:50:33,ACC-1197,Transfer,New York,Desktop,29.9,False,approved
TX-20260511-000797,8490.18,2026-05-06 20:50:33,ACC-1051,Withdrawal,Singapore,Mobile,29.0,False,approved
TX-20260511-000798,9435.83,2026-03-24 20:50:33,ACC-1517,Deposit,London,Tablet,28.0,False,approved
TX-20260511-000799,1808.48,2026-05-08 03:50:33,ACC-1381,Deposit,Toronto,Mobile,8.4,False,approved
TX-20260511-000800,12917.68,2026-04-18 19:50:33,ACC-1600,Refund,Mumbai,Mobile,28.9,False,approved
TX-20260511-000801,963.65,2026-04-21 02:50:33,ACC-1766,Purchase,London,Mobile,13.4,False,approved
TX-20260511-000802,13346.3,2026-05-07 22:50:33,ACC-1050,Transfer,Toronto,Desktop,31.8,False,approved
TX-20260511-000803,2088.88,2026-04-12 14:50:33,ACC-1230,Purchase,Singapore,Mobile,3.0,False,approved
TX-20260511-000804,1644.75,2026-02-16 21:50:33,ACC-1525,Payment,New York,Mobile,9.6,False,approved
TX-20260511-000805,24220.21,2026-04-24 14:50:33,ACC-1177,Refund,New York,Desktop,17.2,False,approved
TX-20260511-000806,2919.72,2026-04-08 15:50:33,ACC-1824,Withdrawal,Dubai,Mobile,5.4,False,approved
TX-20260511-000807,1059.35,2026-03-23 23:50:33,ACC-1470,Withdrawal,Singapore,Mobile,30.3,False,approved
TX-20260511-000808,1044.34,2026-04-02 13:50:33,ACC-1533,Refund,Shanghai,Tablet,3.2,False,approved
TX-20260511-000809,1424.34,2026-04-28 10:50:33,ACC-1523,Purchase,Mumbai,Tablet,11.4,False,approved
TX-20260511-000810,2178.97,2026-02-17 15:50:33,ACC-1623,Withdrawal,Dubai,Tablet,5.5,False,approved
TX-20260511-000811,19967.94,2026-04-27 19:50:33,ACC-1065,Withdrawal,Dubai,Tablet,16.3,False,approved
TX-20260511-000812,10788.22,2026-03-31 02:50:33,ACC-1267,Purchase,Dubai,Desktop,36.2,False,approved
TX-20260511-000813,812.46,2026-04-21 18:50:33,ACC-1783,Transfer,New York,Tablet,29.6,False,approved
TX-20260511-000814,534.69,2026-03-20 13:50:33,ACC-1327,Purchase,Tokyo,Tablet,23.7,False,approved
TX-20260511-000815,385.65,2026-05-07 14:50:33,ACC-1509,Withdrawal,Dubai,Mobile,6.0,False,approved
TX-20260511-000816,3877.0,2026-03-20 22:50:33,ACC-1754,Payment,Toronto,Tablet,13.5,False,approved
TX-20260511-000817,262469.06,2026-02-27 04:50:33,ACC-1351,Purchase,Singapore,Tablet,66.9,False,reviewing
TX-20260511-000818,2166.33,2026-03-03 14:50:33,ACC-1803,Deposit,Mumbai,Tablet,11.0,False,approved
TX-20260511-000819,2818.44,2026-04-03 05:50:33,ACC-1860,Purchase,Sydney,Desktop,6.9,False,approved
TX-20260511-000820,47.39,2026-04-04 07:50:33,ACC-1482,Transfer,Dubai,Tablet,11.0,False,approved
TX-20260511-000821,1595.51,2026-03-01 05:50:33,ACC-1969,Purchase,Mumbai,Tablet,28.8,False,approved
TX-20260511-000822,676.95,2026-04-30 03:50:33,ACC-1363,Transfer,Dubai,Mobile,22.1,False,approved
TX-20260511-000823,205.6,2026-03-29 23:50:33,ACC-1266,Refund,Dubai,Mobile,1.9,False,approved
TX-20260511-000824,1092.17,2026-04-25 19:50:33,ACC-1054,Purchase,Toronto,Tablet,5.5,False,approved
TX-20260511-000825,645.09,2026-02-21 08:50:33,ACC-1483,Transfer,Sydney,Desktop,24.5,False,approved
TX-20260511-000826,129.26,2026-02-12 22:50:33,ACC-1542,Withdrawal,Shanghai,Desktop,10.2,False,approved
TX-20260511-000827,24816.18,2026-04-22 06:50:33,ACC-1205,Withdrawal,Shanghai,Tablet,37.4,False,approved
TX-20260511-000828,13668.4,2026-03-14 06:50:33,ACC-1323,Purchase,Tokyo,Desktop,39.6,False,approved
TX-20260511-000829,2075.91,2026-03-10 00:50:33,ACC-1646,Transfer,Mumbai,Tablet,14.8,False,approved
TX-20260511-000830,5074.21,2026-05-04 10:50:33,ACC-1462,Withdrawal,Singapore,Desktop,7.9,False,approved
TX-20260511-000831,2786.57,2026-02-27 05:50:33,ACC-1501,Payment,Tokyo,Tablet,12.7,False,approved
TX-20260511-000832,13926.4,2026-03-16 14:50:33,ACC-1439,Deposit,Shanghai,Mobile,34.0,False,approved
TX-20260511-000833,4819.09,2026-03-23 10:50:33,ACC-1038,Refund,Singapore,Tablet,12.6,False,approved
TX-20260511-000834,5037.77,2026-03-25 10:50:33,ACC-1913,Withdrawal,Sydney,Desktop,14.6,False,approved
TX-20260511-000835,7083.61,2026-05-08 13:50:33,ACC-1004,Purchase,Singapore,Desktop,5.9,False,approved
TX-20260511-000836,1666.5,2026-02-11 23:50:33,ACC-1319,Transfer,London,Mobile,13.0,False,approved
TX-20260511-000837,1085.49,2026-03-07 16:50:33,ACC-1313,Transfer,London,Desktop,7.4,False,approved
TX-20260511-000838,2260.01,2026-04-03 01:50:33,ACC-1466,Purchase,Sydney,Tablet,39.0,False,approved
TX-20260511-000839,1045.98,2026-03-05 00:50:33,ACC-1444,Purchase,Tokyo,Mobile,3.1,False,approved
TX-20260511-000840,8066.57,2026-03-09 23:50:33,ACC-1768,Transfer,Tokyo,Mobile,4.3,False,approved
TX-20260511-000841,5975.96,2026-05-09 03:50:33,ACC-1229,Purchase,Tokyo,Desktop,37.2,False,approved
TX-20260511-000842,2695.91,2026-05-08 16:50:33,ACC-1516,Transfer,London,Mobile,26.7,False,approved
TX-20260511-000843,1265.14,2026-02-17 09:50:33,ACC-1384,Purchase,Dubai,Tablet,26.1,False,approved
TX-20260511-000844,1511.95,2026-02-21 09:50:33,ACC-1608,Payment,London,Tablet,41.3,False,reviewing
TX-20260511-000845,2453.17,2026-05-09 09:50:33,ACC-1706,Payment,Shanghai,Mobile,28.2,False,approved
TX-20260511-000846,4459.54,2026-03-24 07:50:33,ACC-1560,Withdrawal,Paris,Tablet,8.2,False,approved
TX-20260511-000847,28839.86,2026-04-22 04:50:33,ACC-1711,Purchase,New York,Mobile,42.8,False,reviewing
TX-20260511-000848,3380.37,2026-03-18 13:50:33,ACC-1103,Purchase,Sydney,Mobile,4.5,False,approved
TX-20260511-000849,24727.93,2026-02-20 15:50:33,ACC-1717,Transfer,Shanghai,Desktop,12.4,False,approved
TX-20260511-000850,3738.0,2026-03-06 11:50:33,ACC-1632,Payment,Dubai,Desktop,5.4,False,approved
TX-20260511-000851,2497.86,2026-04-27 19:50:33,ACC-1203,Refund,Singapore,Mobile,32.6,False,approved
TX-20260511-000852,3662.55,2026-03-06 04:50:33,ACC-1366,Purchase,Shanghai,Mobile,8.6,False,approved
TX-20260511-000853,17039.7,2026-04-21 09:50:33,ACC-1561,Deposit,Singapore,Tablet,12.6,False,approved
TX-20260511-000854,453.5,2026-03-11 00:50:33,ACC-1240,Payment,New York,Tablet,6.6,False,approved
TX-20260511-000855,5062.88,2026-04-30 07:50:33,ACC-1855,Refund,Paris,Desktop,13.2,False,approved
TX-20260511-000856,67243.12,2026-04-29 18:50:33,ACC-1076,Purchase,London,Mobile,59.2,False,reviewing
TX-20260511-000857,25132.69,2026-02-18 03:50:33,ACC-1467,Withdrawal,Dubai,Mobile,51.5,False,reviewing
TX-20260511-000858,34406.53,2026-05-05 07:50:33,ACC-1832,Transfer,New York,Mobile,58.3,False,reviewing
TX-20260511-000859,112385.21,2026-03-25 13:50:33,ACC-1320,Deposit,London,Desktop,57.3,False,reviewing
TX-20260511-000860,211.16,2026-05-06 10:50:33,ACC-1872,Transfer,Tokyo,Mobile,24.1,False,approved
TX-20260511-000861,1918.37,2026-03-26 20:50:33,ACC-1978,Refund,Dubai,Tablet,12.4,False,approved
TX-20260511-000862,1048.21,2026-04-29 23:50:33,ACC-1834,Withdrawal,Tokyo,Desktop,11.6,False,approved
TX-20260511-000863,7136.94,2026-03-20 22:50:33,ACC-1985,Deposit,Dubai,Mobile,3.3,False,approved
TX-20260511-000864,1809.93,2026-02-11 19:50:33,ACC-1819,Deposit,Tokyo,Desktop,13.6,False,approved
TX-20260511-000865,6231.13,2026-04-24 12:50:33,ACC-1743,Payment,Tokyo,Desktop,5.5,False,approved
TX-20260511-000866,39733.1,2026-03-18 16:50:33,ACC-1494,Refund,Paris,Desktop,28.6,False,approved
TX-20260511-000867,3483.16,2026-02-21 22:50:33,ACC-1797,Withdrawal,Toronto,Desktop,32.0,False,approved
TX-20260511-000868,7359.15,2026-02-12 11:50:33,ACC-1996,Transfer,Paris,Mobile,41.6,False,reviewing
TX-20260511-000869,14225.31,2026-04-26 21:50:33,ACC-1451,Payment,London,Mobile,20.1,False,approved
TX-20260511-000870,2238.98,2026-02-17 00:50:33,ACC-1012,Purchase,Sydney,Tablet,4.4,False,approved
TX-20260511-000871,2820.53,2026-02-26 11:50:33,ACC-1578,Transfer,Mumbai,Tablet,14.9,False,approved
TX-20260511-000872,634.22,2026-03-05 12:50:33,ACC-1717,Refund,London,Mobile,34.3,False,approved
TX-20260511-000873,15835.99,2026-02-15 11:50:33,ACC-1254,Deposit,Mumbai,Tablet,15.1,False,approved
TX-20260511-000874,3704.6,2026-02-13 14:50:33,ACC-1394,Transfer,Sydney,Tablet,32.1,False,approved
TX-20260511-000875,3089.78,2026-05-05 10:50:33,ACC-1658,Transfer,Sydney,Mobile,29.8,False,approved
TX-20260511-000876,1860.11,2026-03-09 05:50:33,ACC-1076,Deposit,Mumbai,Desktop,28.7,False,approved
TX-20260511-000877,12549.46,2026-03-30 02:50:33,ACC-1051,Refund,Singapore,Tablet,31.7,False,approved
TX-20260511-000878,16502.77,2026-02-17 22:50:33,ACC-1412,Transfer,London,Mobile,35.5,False,approved
TX-20260511-000879,2899.41,2026-03-15 16:50:33,ACC-1458,Payment,Paris,Mobile,48.7,False,reviewing
TX-20260511-000880,12177.35,2026-04-01 07:50:33,ACC-1509,Purchase,New York,Desktop,32.4,False,approved
TX-20260511-000881,1750.39,2026-03-20 21:50:33,ACC-1036,Refund,Sydney,Desktop,15.3,False,approved
TX-20260511-000882,3438.31,2026-04-29 15:50:33,ACC-1986,Refund,Dubai,Tablet,10.4,False,approved
TX-20260511-000883,969.89,2026-03-01 04:50:33,ACC-1670,Purchase,Paris,Mobile,9.1,False,approved
TX-20260511-000884,7754.73,2026-03-26 09:50:33,ACC-1836,Transfer,Paris,Mobile,34.8,False,approved
TX-20260511-000885,2696.41,2026-02-28 15:50:33,ACC-1614,Deposit,Mumbai,Tablet,33.7,False,approved
TX-20260511-000886,685.13,2026-03-15 07:50:33,ACC-1099,Purchase,Singapore,Desktop,9.0,False,approved
TX-20260511-000887,294466.48,2026-03-28 23:50:33,ACC-1849,Purchase,Dubai,Tablet,73.8,True,flagged
TX-20260511-000888,219.51,2026-03-05 23:50:33,ACC-1718,Payment,New York,Desktop,1.1,False,approved
TX-20260511-000889,15825.19,2026-03-09 06:50:33,ACC-1841,Purchase,Shanghai,Desktop,35.4,False,approved
TX-20260511-000890,546.8,2026-04-08 15:50:33,ACC-1200,Transfer,London,Mobile,25.5,False,approved
TX-20260511-000891,7586.05,2026-04-13 20:50:33,ACC-1844,Transfer,Mumbai,Desktop,27.3,False,approved
TX-20260511-000892,4596.18,2026-03-19 09:50:33,ACC-1948,Purchase,Toronto,Desktop,6.9,False,approved
TX-20260511-000893,3334.79,2026-03-14 20:50:33,ACC-1674,Refund,Sydney,Desktop,28.6,False,approved
TX-20260511-000894,2189.02,2026-03-09 10:50:33,ACC-1543,Purchase,New York,Tablet,23.4,False,approved
TX-20260511-000895,972.76,2026-03-16 16:50:33,ACC-1494,Refund,Tokyo,Tablet,24.4,False,approved
TX-20260511-000896,231.99,2026-02-26 05:50:33,ACC-1748,Transfer,London,Mobile,24.6,False,approved
TX-20260511-000897,1488.88,2026-02-15 15:50:33,ACC-1620,Withdrawal,Sydney,Mobile,13.0,False,approved
TX-20260511-000898,356.93,2026-03-18 15:50:34,ACC-1937,Purchase,Singapore,Mobile,3.3,False,approved
TX-20260511-000899,424.18,2026-03-22 00:50:34,ACC-1993,Withdrawal,Paris,Desktop,11.8,False,approved
TX-20260511-000900,1431.85,2026-04-23 21:50:34,ACC-1616,Purchase,Sydney,Mobile,32.6,False,approved
TX-20260511-000901,1963.24,2026-02-10 17:50:34,ACC-1881,Withdrawal,Sydney,Tablet,12.5,False,approved
TX-20260511-000902,590.07,2026-04-14 04:50:34,ACC-1214,Refund,Dubai,Tablet,7.6,False,approved
TX-20260511-000903,550.52,2026-03-27 13:50:34,ACC-1135,Purchase,Tokyo,Tablet,15.0,False,approved
TX-20260511-000904,30289.86,2026-03-02 12:50:34,ACC-1652,Withdrawal,London,Mobile,19.0,False,approved
TX-20260511-000905,969.02,2026-02-28 19:50:34,ACC-1596,Refund,Shanghai,Tablet,8.6,False,approved
TX-20260511-000906,3869.74,2026-03-04 01:50:34,ACC-1898,Deposit,New York,Tablet,16.8,False,approved
TX-20260511-000907,627.28,2026-04-28 10:50:34,ACC-1390,Transfer,New York,Tablet,11.4,False,approved
TX-20260511-000908,20.35,2026-05-04 04:50:34,ACC-1273,Transfer,Dubai,Tablet,21.8,False,approved
TX-20260511-000909,329.18,2026-04-09 06:50:34,ACC-1859,Payment,Dubai,Desktop,30.6,False,approved
TX-20260511-000910,5714.84,2026-03-03 09:50:34,ACC-1367,Deposit,London,Tablet,14.6,False,approved
TX-20260511-000911,57.96,2026-02-13 11:50:34,ACC-1575,Transfer,Sydney,Mobile,8.7,False,approved
TX-20260511-000912,83130.78,2026-04-10 18:50:34,ACC-1803,Purchase,Dubai,Tablet,62.2,False,reviewing
TX-20260511-000913,2348.27,2026-02-15 09:50:34,ACC-1948,Deposit,Shanghai,Mobile,3.1,False,approved
TX-20260511-000914,429.54,2026-02-13 00:50:34,ACC-1989,Refund,New York,Desktop,7.5,False,approved
TX-20260511-000915,4611.37,2026-04-09 04:50:34,ACC-1635,Deposit,Singapore,Tablet,6.1,False,approved
TX-20260511-000916,568.33,2026-02-09 12:50:34,ACC-1663,Withdrawal,Toronto,Tablet,14.3,False,approved
TX-20260511-000917,4149.79,2026-02-23 04:50:34,ACC-1794,Purchase,Singapore,Mobile,32.6,False,approved
TX-20260511-000918,185.21,2026-03-15 05:50:34,ACC-1699,Payment,Tokyo,Desktop,3.4,False,approved
TX-20260511-000919,10437.4,2026-03-07 07:50:34,ACC-1386,Payment,Shanghai,Mobile,12.0,False,approved
TX-20260511-000920,28026.54,2026-03-01 02:50:34,ACC-1133,Transfer,Toronto,Mobile,23.1,False,approved
TX-20260511-000921,6580.42,2026-05-11 00:50:34,ACC-1477,Purchase,Tokyo,Desktop,6.1,False,approved
TX-20260511-000922,5316.07,2026-04-22 00:50:34,ACC-1611,Payment,Toronto,Tablet,9.4,False,approved
TX-20260511-000923,245.2,2026-04-02 19:50:34,ACC-1808,Refund,Sydney,Mobile,49.3,False,reviewing
TX-20260511-000924,8534.6,2026-05-01 12:50:34,ACC-1325,Refund,Singapore,Desktop,23.5,False,approved
TX-20260511-000925,3914.39,2026-03-06 08:50:34,ACC-1805,Refund,Tokyo,Mobile,3.9,False,approved
TX-20260511-000926,48.36,2026-03-02 17:50:34,ACC-1413,Payment,Mumbai,Desktop,14.0,False,approved
TX-20260511-000927,1408.67,2026-04-13 13:50:34,ACC-1339,Withdrawal,Mumbai,Mobile,33.0,False,approved
TX-20260511-000928,1213.12,2026-04-13 15:50:34,ACC-1543,Deposit,Sydney,Tablet,34.1,False,approved
TX-20260511-000929,563.97,2026-05-10 07:50:34,ACC-1684,Withdrawal,Paris,Desktop,22.1,False,approved
TX-20260511-000930,351.29,2026-02-17 15:50:34,ACC-1940,Refund,Singapore,Desktop,12.7,False,approved
TX-20260511-000931,10090.72,2026-02-13 00:50:34,ACC-1390,Payment,Shanghai,Mobile,15.3,False,approved
TX-20260511-000932,1128.4,2026-03-02 11:50:34,ACC-1289,Payment,Sydney,Mobile,2.1,False,approved
TX-20260511-000933,552.64,2026-03-06 18:50:34,ACC-1456,Deposit,New York,Mobile,14.1,False,approved
TX-20260511-000934,11176.93,2026-02-17 04:50:34,ACC-1328,Refund,London,Desktop,35.7,False,approved
TX-20260511-000935,30760.94,2026-04-19 17:50:34,ACC-1546,Payment,London,Desktop,35.5,False,approved
TX-20260511-000936,16180.6,2026-02-14 14:50:34,ACC-1792,Transfer,Shanghai,Desktop,11.2,False,approved
TX-20260511-000937,3896.7,2026-04-14 17:50:34,ACC-1848,Purchase,Shanghai,Tablet,9.4,False,approved
TX-20260511-000938,1014.09,2026-05-01 11:50:34,ACC-1702,Transfer,New York,Mobile,25.4,False,approved
TX-20260511-000939,9113.46,2026-03-30 09:50:34,ACC-1089,Payment,New York,Desktop,37.6,False,approved
TX-20260511-000940,8455.15,2026-04-08 17:50:34,ACC-1072,Refund,Singapore,Mobile,27.8,False,approved
TX-20260511-000941,332.51,2026-03-19 22:50:34,ACC-1461,Purchase,Shanghai,Mobile,28.4,False,approved
TX-20260511-000942,785.36,2026-04-01 10:50:34,ACC-1398,Purchase,London,Tablet,27.1,False,approved
TX-20260511-000943,12493.34,2026-05-10 14:50:34,ACC-1737,Refund,London,Tablet,35.6,False,approved
TX-20260511-000944,582.61,2026-02-26 09:50:34,ACC-1717,Payment,Mumbai,Tablet,21.6,False,approved
TX-20260511-000945,437.44,2026-04-28 01:50:34,ACC-1805,Purchase,Dubai,Tablet,18.0,False,approved
TX-20260511-000946,7790.96,2026-04-30 01:50:34,ACC-1783,Deposit,Shanghai,Mobile,6.7,False,approved
TX-20260511-000947,2240.03,2026-02-16 10:50:34,ACC-1485,Transfer,Sydney,Desktop,6.0,False,approved
TX-20260511-000948,10652.14,2026-04-23 11:50:34,ACC-1400,Refund,Dubai,Tablet,31.3,False,approved
TX-20260511-000949,2545.66,2026-04-23 01:50:34,ACC-1693,Purchase,Mumbai,Desktop,45.7,False,reviewing
TX-20260511-000950,903.23,2026-03-01 17:50:34,ACC-1144,Payment,New York,Desktop,14.5,False,approved
